Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
C_M11,2010-12,Moving average,13,8.920009613,17.07999039,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2011-13,Moving average,10.33333333,6.695794125,13.97087254,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M11,2012-14,Moving average,11.33333333,7.523848097,15.14281857,Injuries,Number,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2000-02,Moving average,3.693913419,2.958664941,4.429161897,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2001-03,Moving average,3.323238846,2.628889546,4.017588146,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2002-04,Moving average,2.885256713,2.240809739,3.529703687,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2003-05,Moving average,2.76376005,2.134051439,3.39346866,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2004-06,Moving average,2.660779176,2.041853798,3.279704555,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2005-07,Moving average,3.116885851,2.446299842,3.787471861,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2006-08,Moving average,2.805453111,2.170316542,3.440589681,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2007-09,Moving average,2.706851584,2.085313454,3.328389715,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2008-10,Moving average,2.129829984,1.580823825,2.678836143,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2009-11,Moving average,1.716138842,1.224457258,2.207820425,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2010-12,Moving average,1.441565291,0.988129485,1.895001097,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2011-13,Moving average,1.149302762,0.74377209,1.554833435,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_M12,2012-14,Moving average,1.256384135,0.833105565,1.679662705,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Children,0-14 years,Fatal
C_IN01,2000-02,Moving average,44,36.4939094,51.5060906,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2001-03,Moving average,44,36.4939094,51.5060906,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2002-04,Moving average,38.66666667,31.63018062,45.70315272,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2003-05,Moving average,35.66666667,28.9086583,42.42467503,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2004-06,Moving average,40,32.84322343,47.15677657,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2005-07,Moving average,42.33333333,34.97077588,49.69589079,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2006-08,Moving average,41.33333333,34.05825492,48.60841175,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2007-09,Moving average,46,38.32521215,53.67478785,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2008-10,Moving average,49.66666667,41.69186354,57.64146979,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2009-11,Moving average,51.33333333,43.22582886,59.4408378,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2010-12,Moving average,46,38.32521215,53.67478785,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2011-13,Moving average,39.66666667,32.53977238,46.79356095,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2012-14,Moving average,46.33333333,38.63078847,54.03587819,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2013-15,Moving average,44,36.4939094,51.5060906,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN01,2014-16,Moving average,45,37.40909213,52.59090787,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2000-02,Moving average,5.000458986,4.147304531,5.853613441,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2001-03,Moving average,4.973490278,4.125035398,5.821945159,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2002-04,Moving average,4.346620503,3.555630817,5.137610189,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2003-05,Moving average,3.984882345,3.229833147,4.739931544,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2004-06,Moving average,4.476882753,3.67586964,5.277895865,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2005-07,Moving average,4.737798701,3.913749584,5.561847818,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2006-08,Moving average,4.587798435,3.779966823,5.395630047,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2007-09,Moving average,5.038937284,4.197349698,5.88052487,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2008-10,Moving average,5.378387781,4.513338151,6.243437411,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2009-11,Moving average,5.496434791,4.626331932,6.366537651,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2010-12,Moving average,4.949922501,4.121775575,5.778069428,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2011-13,Moving average,4.279867996,3.508750689,5.050985303,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2012-14,Moving average,5.037778631,4.198007807,5.877549455,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2013-15,Moving average,4.806857864,3.984794394,5.628921334,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_IN02,2014-16,Moving average,4.981247905,4.138822125,5.823673685,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious non-fatal
C_A21,2000-02,Moving average,49.66666667,41.69186354,57.64146979,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2001-03,Moving average,47.33333333,39.5481112,55.11855546,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2002-04,Moving average,43.33333333,35.8843241,50.78234256,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2003-05,Moving average,40,32.84322343,47.15677657,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2004-06,Moving average,45.66666667,38.01973658,53.31359676,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2005-07,Moving average,45.33333333,37.71436286,52.95230381,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2006-08,Moving average,42.33333333,34.97077588,49.69589079,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2007-09,Moving average,48.66666667,40.77255502,56.56077831,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2008-10,Moving average,52.66666667,44.45454491,60.87878842,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2009-11,Moving average,55.66666667,47.22389446,64.10943887,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2010-12,Moving average,46,38.32521215,53.67478785,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2011-13,Moving average,37.33333333,30.41923029,44.24743638,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A21,2012-14,Moving average,41,33.75431596,48.24568404,Injuries,Number,Assault,Validated,Children,0-14 years,Serious
C_A22,2000-02,Moving average,5.63040685,4.726254039,6.534559662,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2001-03,Moving average,5.347089469,4.467607716,6.226571221,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2002-04,Moving average,4.871212632,4.033850143,5.708575121,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2003-05,Moving average,4.469201307,3.669566788,5.268835827,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2004-06,Moving average,5.108070251,4.25270525,5.963435252,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2005-07,Moving average,5.060314123,4.209795649,5.910832597,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2006-08,Moving average,4.664379756,3.852868067,5.475891444,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2007-09,Moving average,5.27592251,4.41935804,6.13248698,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2008-10,Moving average,5.636293938,4.756144253,6.516443623,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2009-11,Moving average,5.870886702,4.978643167,6.763130236,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2010-12,Moving average,4.844893448,4.034497205,5.655289691,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2011-13,Moving average,3.938586916,3.207369667,4.669804165,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_A22,2012-14,Moving average,4.352040893,3.581237141,5.122844644,"Per 100,000 people",Age-standardised rate,Assault,Validated,Children,0-14 years,Serious
C_IN21,2000-02,Moving average,55,46.60793559,63.39206441,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2001-03,Moving average,52.66666667,44.45454491,60.87878842,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2002-04,Moving average,49,41.07889986,56.92110014,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2003-05,Moving average,47.33333333,39.5481112,55.11855546,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2004-06,Moving average,54.33333333,45.99228499,62.67438168,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2005-07,Moving average,54.33333333,45.99228499,62.67438168,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2006-08,Moving average,52.33333333,44.14724055,60.51942611,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2007-09,Moving average,59.33333333,50.61693965,68.04972702,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2008-10,Moving average,64.66666667,55.56695354,73.7663798,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2009-11,Moving average,68.33333333,58.97919546,77.68747121,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2010-12,Moving average,61.33333333,52.47125167,70.195415,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2011-13,Moving average,51,42.91886147,59.08113853,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN21,2012-14,Moving average,56.33333333,47.84015607,64.8265106,Injuries,Number,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2000-02,Moving average,6.253683051,5.299344903,7.208021198,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2001-03,Moving average,5.955923558,5.027222908,6.884624208,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2002-04,Moving average,5.508217361,4.617785906,6.398648816,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2003-05,Moving average,5.288897644,4.418991113,6.158804176,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2004-06,Moving average,6.081348581,5.147749614,7.014947548,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2005-07,Moving average,6.080635623,5.147094399,7.014176846,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2006-08,Moving average,5.812763763,4.903137502,6.722390025,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2007-09,Moving average,6.512451222,5.554718073,7.470184372,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2008-10,Moving average,7.034809018,6.043160829,8.026457206,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2009-11,Moving average,7.342270935,6.334819839,8.349722031,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2010-12,Moving average,6.627566111,5.667288813,7.587843409,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2011-13,Moving average,5.538276129,4.65824204,6.418310218,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_IN22,2012-14,Moving average,6.163988474,5.232125217,7.09585173,"Per 100,000 people",Age-standardised rate,Intentional,Validated,Children,0-14 years,Serious
C_P21,2000-02,Moving average,68.66666667,59.28974158,78.04359176,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2001-03,Moving average,64.33333333,55.25710337,73.40956329,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2002-04,Moving average,59,50.30812505,67.69187495,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2003-05,Moving average,56.33333333,47.84015607,64.8265106,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2004-06,Moving average,53.66666667,45.37694834,61.956385,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2005-07,Moving average,55.33333333,46.91587684,63.75078983,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2006-08,Moving average,47.33333333,39.5481112,55.11855546,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2007-09,Moving average,42,34.66648628,49.33351372,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2008-10,Moving average,41,33.75431596,48.24568404,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2009-11,Moving average,42.66666667,35.2751796,50.05815373,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2010-12,Moving average,39.66666667,32.53977238,46.79356095,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2011-13,Moving average,36,29.2104856,42.7895144,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P21,2012-14,Moving average,38.33333333,31.32724262,45.33942405,Injuries,Number,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2000-02,Moving average,7.807289124,6.740956837,8.87362141,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2001-03,Moving average,7.281561214,6.254246393,8.308876035,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2002-04,Moving average,6.632343353,5.655267098,7.609419608,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2003-05,Moving average,6.32144498,5.36836798,7.27452198,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2004-06,Moving average,6.040131177,5.107113946,6.973148408,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2005-07,Moving average,6.2408842,5.291456836,7.190311565,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2006-08,Moving average,5.341970584,4.463117503,6.220823665,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2007-09,Moving average,4.722118952,3.896988777,5.547249127,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2008-10,Moving average,4.615323569,3.798814783,5.431832356,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
C_P22,2009-11,Moving average,4.763193818,3.936719103,5.589668534,"Per 100,000 people",Age-standardised rate,Pedestrian,Validated,Children,0-14 years,Serious
